window_id,cost,migrations,attacker_count,cohabitation_time_cumulative,cohabitation_malicious_vm_count,server_total_risk,vm_average_risk,cpu_utilization_avg,memory_utilization_avg,migrations_cumulative,active_servers_count,cpu_utilization_instant,memory_utilization_instant,cluster_risk,power_consumption,migration_cost,resource_contention
175,10.022344984366322,4,44,21291,44,4974.0,0.09948,55.6962164772727,233.3363136363636,182,20,78.0592,235.10249999999996,9.948,20.0,0.41952019999999995,0.005964821831603893
176,9.947084807296706,2,44,21420,44,4906.0,0.09812,55.72558022598867,233.34637966101693,184,20,60.89359999999999,235.11800000000002,9.812,20.0,0.21044420000000003,0.006201936483529973
177,10.029065045256182,0,44,21549,44,5035.0,0.1007,55.70163707865166,233.35631629213484,184,20,51.463699999999996,235.11509999999998,10.07,20.0,0.0,0.005325226280906525
178,10.101340296783365,1,44,21677,44,5112.0,0.10224,55.7416229050279,233.36605810055866,185,20,62.85909999999999,235.10010000000003,10.224,20.0,0.10443,0.00648648391681515
179,10.19296057362614,0,44,21805,44,5240.0,0.1048,55.76876999999997,233.37560222222226,185,20,60.628099999999996,235.08399999999997,10.48,20.0,0.0,0.004802868130697369
180,10.29547581434583,0,44,21933,44,5368.0,0.10736000000000001,55.77929447513809,233.38501602209948,185,20,57.67370000000001,235.0795,10.736,20.0,0.0,0.005379071729151409
181,10.211460355221153,5,44,22065,41,5198.0,0.10396000000000001,55.73072802197798,233.39435494505497,190,20,46.94019999999999,235.08470000000003,10.396,20.0,0.51921,0.005696776105762518
182,10.044605675548208,3,44,22191,41,5015.0,0.1003,55.72282295081964,233.403643715847,193,20,54.28409999999999,235.0942,10.03,20.0,0.31468999999999997,0.005683377741042033
183,10.114062750483097,0,44,22317,41,5141.0,0.10282,55.782044565217355,233.4128951086957,193,20,66.6196,235.10590000000002,10.282,20.0,0.0,0.006313752415484741
184,10.214873468611849,0,44,22443,41,5267.0,0.10534,55.80179297297294,233.42209243243246,193,20,59.435500000000005,235.1144,10.534,20.0,0.0,0.0063673430592478064
