window_id,cost,migrations,attacker_count,cohabitation_time_cumulative,cohabitation_malicious_vm_count,server_total_risk,vm_average_risk,cpu_utilization_avg,memory_utilization_avg,migrations_cumulative,active_servers_count,cpu_utilization_instant,memory_utilization_instant,cluster_risk,power_consumption,migration_cost,resource_contention
35,153308.13049827903,5,51,5208,49,1341.0,0.5236469839534351,68.32662048981386,267.7593547404732,147,17,70.87976470588235,288.3322352941176,125445.0,340000.0,5252.231999999999,3024.536491395059
36,156122.39459087755,5,51,5375,49,1267.0,0.5068128361692874,68.3563398088491,268.3152831497132,152,17,69.42623529411765,288.3287058823529,132700.0,340000.0,5251.5,2586.222954387765
37,149543.22825857796,5,51,5536,49,1255.0,0.5063594060284068,68.3916126002571,268.8415373083121,157,17,69.69670588235293,288.3129411764706,115928.0,340000.0,5258.9,3230.6912928896472
38,150252.86331706773,3,51,5693,49,1287.0,0.47508163166755557,68.65016853660043,269.34113288260875,160,17,78.47529411764707,288.3257647058823,118352.0,340000.0,3155.874,2982.3795853388237
39,154553.82276894673,5,51,5859,49,1352.0,0.5188414758257138,68.791655499656,269.8158486781906,165,17,74.30964705882353,288.3297647058823,128932.0,340000.0,5243.83,2283.198844733647
40,150484.15094426926,3,51,6021,49,1273.0,0.5212827708952983,68.75886045877488,270.26800731875124,168,17,67.44705882352943,288.35435294117644,119317.0,340000.0,3143.4000000000005,2215.054721346353
41,152865.8038775858,3,51,6188,49,1294.0,0.5083704650274692,68.79519291283766,270.6984693293692,171,17,70.28482352941175,288.34741176470595,125408.0,340000.0,3151.178,1937.430387928941
42,148543.48564566777,5,51,6354,47,1193.0,0.524683596054065,69.15154273565813,271.109098633611,176,17,84.11823529411765,288.3555294117646,113289.0,340000.0,5247.082000000001,3515.8872283388237
43,147345.368972146,4,51,6512,47,1190.0,0.5058254848939789,69.32867077508836,271.5009025416706,180,17,76.94517647058827,288.3484705882352,110820.0,340000.0,4190.5380000000005,2991.5758607301186
44,143802.4863677462,5,51,6650,47,1107.0,0.48138630410516087,69.1229146925047,271.87461581852233,185,17,60.069647058823534,288.3179999999999,101801.0,340000.0,5246.7880000000005,2787.037838731059
45,138886.36206011215,5,51,6781,47,1142.0,0.5121971386423684,68.78016926440677,272.6231893876849,190,16,53.356624999999994,306.3089999999999,104752.0,320000.0,5235.638,2309.9913005608005
46,139349.12117481531,5,51,6918,48,1151.0,0.5047650447791411,69.09549013112151,273.3399114219894,195,16,83.60025000000002,306.30912499999994,105078.0,320000.0,5249.304,3964.953874076401
47,136891.13119404946,4,51,7060,48,1193.0,0.5000804194894051,69.44756742005647,274.45249104514244,199,15,85.99519999999998,326.7437333333334,114689.0,300000.0,4194.958,2980.176970247316
48,133987.9350221972,3,51,7208,49,1251.0,0.502603660880581,69.73023222489498,275.9961690704602,202,14,83.29814285714285,350.0927142857143,122533.0,280000.0,3156.5,3295.425110986022
