window_id,cost,migrations,attacker_count,cohabitation_time_cumulative,cohabitation_malicious_vm_count,server_total_risk,vm_average_risk,cpu_utilization_avg,memory_utilization_avg,migrations_cumulative,active_servers_count,cpu_utilization_instant,memory_utilization_instant,cluster_risk,power_consumption,migration_cost,resource_contention
0,2.5020858917557076,0,45,168,45,168.0,0.00336,67.57426666666667,310.6618666666667,0,15,67.57426666666667,310.6618666666667,0.336,7.5,0.0,0.5884294587785384
1,2.647025110551581,0,45,336,45,336.0,0.00672,66.34280000000001,310.6596666666667,0,15,65.11133333333333,310.65746666666666,0.672,7.5,0.0,0.6411255527579034
2,2.7822011312390673,0,45,504,45,504.0,0.01008,68.11413333333334,310.6125333333334,0,15,71.6568,310.51826666666676,1.008,7.5,0.0,0.6450056561953372
3,2.920771291128664,1,45,676,45,670.0,0.0134,65.98853333333334,310.58523333333335,1,15,59.61173333333332,310.50333333333333,1.34,7.5,0.10476,0.6214764556433201
4,3.064508800460119,0,45,848,45,842.0,0.01684,66.43770666666667,310.56786666666665,1,15,68.23440000000001,310.4984,1.684,7.5,0.0,0.7045440023005952
5,3.223879953236012,4,45,1023,45,947.0,0.01894,68.6416888888889,310.5599555555556,5,15,79.6616,310.52040000000005,1.894,7.5,0.41970999999999997,0.8715447661800596
6,3.267532839703512,0,45,1198,45,1122.0,0.02244,70.63830476190476,310.5572380952381,5,15,82.61799999999998,310.5409333333334,2.244,7.5,0.0,0.5996641985175595
7,3.4400121273969844,0,45,1373,45,1297.0,0.025939999999999998,71.20726666666667,310.55265,5,15,75.19000000000001,310.52053333333333,2.594,7.5,0.0,0.7620606369849208
8,3.5960017169000396,1,45,1546,45,1435.0,0.0287,70.65125925925926,310.5473925925926,6,15,66.2032,310.5053333333333,2.87,7.5,0.10522000000000001,0.9373985845001983
9,3.6994486453818984,3,45,1718,45,1540.0,0.0308,71.80442666666667,310.5441333333333,9,15,82.18293333333334,310.5147999999999,3.08,7.5,0.30856,0.9329632269094906
10,3.804937480276422,0,45,1890,45,1712.0,0.03424,72.95419393939395,310.54007272727273,9,15,84.45186666666665,310.49946666666676,3.424,7.5,0.0,0.9266874013821098
11,3.964153297439398,0,45,2062,45,1884.0,0.03768,74.34102222222224,310.5363222222222,9,15,89.59613333333336,310.4950666666666,3.768,7.5,0.0,1.0347664871969908
12,4.061154706377837,2,45,2234,45,1972.0,0.03944,74.47402051282052,310.53187692307694,11,15,76.07,310.4785333333333,3.944,7.5,0.20953,1.0630085318891862
13,4.106131999104385,0,45,2406,45,2144.0,0.04288,74.42584761904763,310.5282571428571,11,15,73.7996,310.48120000000006,4.288,7.5,0.0,0.7046599955219246
14,4.270689429618254,0,45,2578,45,2316.0,0.04632,74.31073777777779,310.52602666666667,11,15,72.6992,310.4948,4.632,7.5,0.0,0.83944714809127
15,4.416933279121918,0,45,2750,45,2488.0,0.04976,73.79975833333334,310.525275,11,15,66.13506666666666,310.514,4.976,7.5,0.0,0.88266639560959
16,4.514892848812103,2,45,2926,45,2584.0,0.051680000000000004,73.43932549019608,310.52341960784315,13,15,67.6724,310.4937333333334,5.168,7.5,0.21033000000000002,0.8832992440605156
17,4.640513108329835,0,45,3102,45,2760.0,0.0552,73.60854814814815,310.52206666666666,13,15,76.48533333333332,310.4990666666667,5.52,7.5,0.0,0.9125655416491734
18,4.7393379932336845,0,45,3278,45,2936.0,0.05872,73.1523649122807,310.5206526315789,13,15,64.94106666666666,310.49520000000007,5.872,7.5,0.0,0.7026899661684192
19,4.924280968819941,0,45,3454,45,3112.0,0.062240000000000004,73.33782666666666,310.52017333333333,13,15,76.8616,310.5110666666667,6.224,7.5,0.0,0.9234048440997021
20,5.0508820975334325,0,45,3630,45,3288.0,0.06576,73.54806349206349,310.519746031746,13,15,77.75280000000002,310.5112,6.576,7.5,0.0,0.8524104876671628
21,4.892900103001799,5,45,3799,45,3104.0,0.06208,73.81003636363636,310.51883636363635,18,15,79.31146666666665,310.49973333333327,6.208,7.5,0.5236002,0.5367004150089947
22,4.909853718105814,1,45,3967,45,3166.0,0.06332,73.73445217391304,310.51839420289855,19,15,72.07160000000003,310.50866666666667,6.332,7.5,0.10518000000000001,0.5826785905290673
23,5.049890147264101,0,45,4135,45,3334.0,0.06668,73.52316111111111,310.5184222222222,19,15,68.66346666666666,310.5190666666666,6.668,7.5,0.0,0.6634507363205026
24,5.026439262724002,4,45,4299,45,3257.0,0.06514,73.49963199999999,310.518352,23,15,72.93493333333332,310.5166666666666,6.514,7.5,0.4150492,0.6466717136200064
25,5.079356830622534,0,45,4463,45,3421.0,0.06842,73.35558974358973,310.51870769230766,23,15,69.75453333333333,310.52760000000006,6.842,7.5,0.0,0.46278415311266535
26,5.2595175097876785,0,45,4627,45,3585.0,0.0717,74.04083456790123,310.5195111111111,23,15,91.85719999999999,310.5403999999999,7.17,7.5,0.0,0.7075875489383928
27,5.390193562710575,0,45,4791,45,3749.0,0.07498,74.31874761904761,310.5206714285714,23,15,81.82239999999999,310.55199999999996,7.498,7.5,0.0,0.7049678135528767
28,5.491843988453981,0,45,4955,45,3913.0,0.07826,73.83375172413793,310.52120919540226,23,15,60.25386666666667,310.5362666666667,7.826,7.5,0.0,0.5572199422699072
29,5.617323742893446,1,45,5120,45,4049.0,0.08098000000000001,74.20992888888888,310.5223688888889,24,15,85.11906666666665,310.5559999999999,8.098,7.5,0.10483,0.5882037144672286
30,5.707450614949934,4,45,5294,45,4054.0,0.08108,74.70934623655913,310.5224387096774,28,15,89.69186666666668,310.52453333333335,8.108,7.5,0.41899119999999995,0.8617574747496691
31,5.716689130392936,3,45,5472,45,4072.0,0.08144,74.90390416666665,310.52222916666665,31,15,80.9352,310.51573333333334,8.144,7.5,0.31465,0.8881206519646828
32,5.778296406256528,0,45,5650,45,4250.0,0.085,74.516901010101,310.5224363636363,31,15,62.1328,310.52906666666667,8.5,7.5,0.0,0.6414820312826389
33,5.933846049914597,0,45,5828,45,4428.0,0.08856,74.44427058823528,310.5233176470588,31,15,72.04746666666666,310.5524000000001,8.856,7.5,0.0,0.7072302495729829
34,5.794537516173882,4,45,6002,45,4193.0,0.08385999999999999,74.32247238095238,310.5249104761905,35,15,70.18133333333334,310.57906666666673,8.386,7.5,0.42001000000000005,0.7406825808694115
35,5.886025847985252,0,45,6176,45,4367.0,0.08734,73.96646666666666,310.526337037037,35,15,61.506266666666654,310.5762666666667,8.734,7.5,0.0,0.7121292399262567
36,6.013557073853374,0,45,6350,45,4541.0,0.09082000000000001,73.7406054054054,310.5274198198198,35,15,65.6096,310.5664,9.082,7.5,0.0,0.6537853692668649
37,6.193983474209657,0,45,6524,45,4715.0,0.0943,73.83602807017544,310.5281368421052,35,15,77.36666666666666,310.5546666666667,9.43,7.5,0.0,0.8599173710482803
38,6.322846028580914,0,45,6698,45,4889.0,0.09778,74.04151452991452,310.5290427350427,35,15,81.85,310.5634666666667,9.778,7.5,0.0,0.8082301429045632
39,6.135989967653109,3,45,6866,45,4651.0,0.09301999999999999,74.11636999999999,310.5299933333333,38,15,77.03573333333334,310.56706666666673,9.302,7.5,0.3150502,0.6684247382655423
40,6.218946718244325,0,45,7034,45,4819.0,0.09638,74.10233170731706,310.5315772357724,38,15,73.5408,310.59493333333336,9.638,7.5,0.0,0.5687335912216269
41,6.363407710864994,0,45,7202,45,4987.0,0.09974,74.07214603174602,310.5329936507936,38,15,72.83453333333334,310.5910666666667,9.974,7.5,0.0,0.6190385543249669
42,6.269780610976065,2,45,7368,45,4832.0,0.09664,74.30182945736432,310.5345674418605,40,15,83.94853333333334,310.60066666666665,9.664,7.5,0.21037,0.6657180548803238
43,6.319150963147653,4,45,7543,45,4868.0,0.09736,74.45459999999999,310.5357878787879,44,15,81.02373333333331,310.58826666666664,9.736,7.5,0.41480000000000006,0.6663548157382605
44,6.404344860347831,0,45,7718,45,5043.0,0.10086,74.21076148148147,310.5361688888889,44,15,63.48186666666666,310.5529333333333,10.086,7.5,0.0,0.5997243017391533
45,6.555355404860093,0,45,7893,45,5218.0,0.10436,73.74458550724637,310.5358811594203,44,15,52.76666666666667,310.52293333333336,10.436,7.5,0.0,0.6547770243004631
46,6.730386318617315,0,45,8068,45,5393.0,0.10786,73.84386950354609,310.53571063829787,44,15,78.41093333333332,310.5278666666667,10.786,7.5,0.0,0.8299315930865739
47,6.857605876163207,0,45,8243,45,5568.0,0.11135999999999999,73.8690361111111,310.53586111111116,44,15,75.05186666666665,310.5429333333333,11.136,7.5,0.0,0.7660293808160382
48,6.7624105862364425,2,45,8415,45,5482.0,0.10964,73.70484897959183,310.5361659863946,46,15,65.82386666666666,310.5508,10.964,7.5,0.20983000000000002,0.5291379311822089
