window_id,cost,migrations,attacker_count,cohabitation_time_cumulative,cohabitation_malicious_vm_count,server_total_risk,vm_average_risk,cpu_utilization_avg,memory_utilization_avg,migrations_cumulative,active_servers_count,cpu_utilization_instant,memory_utilization_instant,cluster_risk,power_consumption,migration_cost,resource_contention
0,2.608666125445541,0,43,125,43,125.0,0.0025,50.762899999999995,232.18639999999996,0,20,50.762899999999995,232.18639999999996,0.25,8.0,0.0,0.5433306272277046
1,2.710534112938699,0,43,250,43,250.0,0.005,48.60329999999999,232.183,0,20,46.44369999999999,232.1796,0.5,8.0,0.0,0.552670564693494
2,2.8108658892011564,3,43,373,43,353.0,0.0070599999999999994,50.19476666666666,232.14683333333332,3,20,53.377700000000004,232.07449999999994,0.706,8.0,0.31386,0.485399446005784
3,2.8963176017254315,0,43,496,43,476.0,0.009519999999999999,49.995774999999995,232.126975,3,20,49.3988,232.0674,0.952,8.0,0.0,0.5775880086271562
4,2.9690024375630575,0,43,619,43,599.0,0.01198,49.828979999999994,232.11351999999997,3,20,49.16180000000001,232.05969999999996,1.198,8.0,0.0,0.4490121878152868
5,3.0742630379880187,0,43,742,43,722.0,0.01444,51.26933333333333,232.10723333333328,3,20,58.4711,232.07579999999993,1.444,8.0,0.0,0.48331518994009504
6,3.17578618358845,0,43,865,43,845.0,0.0169,53.16724285714286,232.10545714285712,3,20,64.5547,232.09480000000002,1.69,8.0,0.0,0.4989309179422515
7,3.3125837493294465,4,43,994,39,925.0,0.018500000000000003,53.827275,232.10228749999996,7,20,58.447500000000005,232.0801,1.85,8.0,0.42058999999999996,0.6526237466472313
8,3.3520207337513597,0,43,1123,39,1054.0,0.02108,53.42936666666667,232.09838888888888,7,20,50.2461,232.0672,2.108,8.0,0.0,0.5441036687567982
9,3.454305808637471,0,43,1252,39,1183.0,0.02366,53.30749000000001,232.09566999999998,7,20,52.2106,232.07119999999995,2.366,8.0,0.0,0.539529043187354
10,3.584155878440424,0,43,1381,39,1312.0,0.02624,53.365172727272736,232.09279090909087,7,20,53.94199999999999,232.064,2.624,8.0,0.0,0.6727793922021196
11,3.5967531099993053,4,43,1506,39,1330.0,0.026600000000000002,54.024408333333334,232.09047499999997,11,20,61.275999999999996,232.06499999999997,2.66,8.0,0.41914,0.4541955499965277
12,3.6503906544853675,0,43,1631,39,1455.0,0.0291,53.88743846153846,232.08739999999995,11,20,52.24380000000001,232.0505,2.91,8.0,0.0,0.4319532724268367
13,3.7832137741039493,0,43,1756,39,1580.0,0.0316,54.35388571428571,232.0844357142857,11,20,60.41770000000001,232.0459,3.16,8.0,0.0,0.596068870519746
14,3.825413835518633,3,43,1880,39,1638.0,0.03276,54.62781333333333,232.08276666666663,14,20,58.4628,232.05939999999995,3.276,8.0,0.31393,0.4181041775931652
15,3.9044693090915663,0,43,2004,39,1762.0,0.03524,54.57064375,232.082475,14,20,53.7131,232.0781,3.524,8.0,0.0,0.4743465454578306
16,3.979629228431917,0,43,2128,39,1886.0,0.03772,54.1927705882353,232.08113529411762,14,20,48.14679999999999,232.05970000000002,3.772,8.0,0.0,0.3541461421595851
17,3.9797084725433844,5,43,2249,39,1766.0,0.03532,54.285177777777776,232.07992777777775,19,20,55.856100000000005,232.0594,3.532,8.0,0.5200499999999999,0.5745173627169224
18,4.020087110700865,0,43,2370,39,1887.0,0.03774,54.05501052631579,232.07887368421052,19,20,49.912000000000006,232.05989999999997,3.774,8.0,0.0,0.552435553504322
19,4.088450377738101,4,43,2492,40,1909.0,0.03818,53.96884,232.078595,23,20,52.3316,232.07329999999996,3.818,8.0,0.41881999999999997,0.5968418886905064
20,4.132116404768603,0,43,2614,40,2031.0,0.04062,53.95837619047619,232.07834761904763,23,20,53.7491,232.0734,4.062,8.0,0.0,0.5365820238430188
21,4.197646789649701,1,43,2738,40,2115.0,0.042300000000000004,54.143986363636365,232.07775909090913,24,20,58.0418,232.0654,4.23,8.0,0.10522000000000001,0.47562394824850146
22,4.283556586903087,1,43,2863,40,2218.0,0.04436,54.146013043478256,232.07736521739133,25,20,54.190599999999996,232.06869999999998,4.436,8.0,0.1048508,0.49335753451543307
23,4.089344992680411,5,43,2981,42,1954.0,0.03908,54.2359375,232.0776375,30,20,56.304199999999994,232.0839,3.908,8.0,0.5248309999999999,0.36830946340205584
24,4.140388900553248,0,43,3099,42,2072.0,0.041440000000000005,54.36722399999999,232.07783199999997,30,20,57.51809999999999,232.08249999999998,4.144,8.0,0.0,0.4139445027662372
