window_id,cost,migrations,attacker_count,cohabitation_time_cumulative,cohabitation_malicious_vm_count,server_total_risk,vm_average_risk,cpu_utilization_avg,memory_utilization_avg,migrations_cumulative,active_servers_count,cpu_utilization_instant,memory_utilization_instant,cluster_risk,power_consumption,migration_cost,resource_contention
0,2.7702532713001826,1,43,104,37,104.0,0.5124334780263999,47.26070000000001,232.52579999999998,1,20,47.26070000000001,232.52579999999998,0.624,8.0,0.1045,0.5510163565009139
1,2.853498845345965,4,43,192,32,172.0,0.47263907647635484,49.4511,232.52429999999993,5,20,51.641499999999986,232.5227999999999,0.696,8.0,0.41866,0.6661642267298242
2,2.836083206418421,2,44,277,33,237.0,0.4839546355738438,50.84513333333333,232.48713333333328,7,20,53.63319999999999,232.41279999999998,0.814,8.0,0.21028,0.44727603209210526
3,2.787747094272234,3,44,369,33,326.0,0.4963747208664462,49.296060526315785,235.5239815789473,10,19,44.64884210526315,244.6345263157895,0.756,8.0,0.42079340000000004,0.41720785706966373
4,2.800017696158463,5,44,438,28,303.0,0.5052716659321961,49.859837894736835,237.34615368421046,15,19,52.114947368421056,244.63484210526315,0.882,7.6,0.5260216,0.5730776807923165
5,2.8099222286442376,5,44,496,26,310.0,0.49111350132101533,51.84237368421052,238.56475964912275,20,19,61.75505263157895,244.65778947368418,1.02,7.6,0.0,0.641549961615091
6,2.8212267932040245,4,44,551,27,317.0,0.4826980847389516,53.86155338345865,239.43713233082704,24,19,65.97663157894736,244.6713684210526,0.968,7.6,0.0,0.9130742983395673
7,2.7605634451795322,1,44,603,27,338.0,0.4830441209953966,54.586701315789476,240.0884776315789,25,19,59.66273684210527,244.6478947368421,0.964,7.6,0.0,0.5781716284671052
8,2.747183701109596,1,44,650,22,349.0,0.4915799347325797,54.404997660818715,240.59402690058474,26,19,52.95136842105263,244.63842105263157,0.886,7.6,0.10468,0.5115785055479816
9,2.804491033507919,1,44,697,22,378.0,0.49052168864415796,55.23709789473685,240.99938210526312,27,19,62.726000000000006,244.64757894736843,0.98,7.6,0.0,0.6809057261815706
10,2.8506003406490374,1,45,741,23,398.0,0.4807534060977067,56.0622133971292,241.33017511961717,28,19,64.31336842105266,244.63810526315788,1.032,7.6,0.0,0.8573026291124715
11,2.832442765617434,3,45,790,24,412.0,0.49165055510125266,57.03759912280703,241.60575701754382,31,19,67.76684210526317,244.63715789473687,1.06,7.6,0.0,0.7150758906072325
12,2.8313900766145017,1,45,836,20,420.0,0.4851514578543521,57.41294170040487,241.83761376518214,32,19,61.91705263157895,244.61989473684213,1.118,7.6,0.0,0.6617837480767544
13,2.830595477803346,4,45,881,20,391.0,0.4881646118792859,57.846205263157906,242.0364684210526,36,19,63.47863157894736,244.6215789473684,1.116,7.6,0.0,0.6412503475545404
14,2.80408012144615,4,45,923,21,366.0,0.49460529779365064,57.98952491228071,242.20952491228067,40,19,59.996,244.6323157894737,1.052,7.6,0.0,0.6859614955239607
15,2.809978571754926,4,45,961,21,331.0,0.4611978595184713,57.95400197368422,242.36176513157892,44,19,57.42115789473685,244.6453684210526,0.984,7.6,0.0,0.7899627703784113
16,2.7903480619141323,0,45,999,21,369.0,0.4773897146417184,57.75893684210527,242.4952588235294,44,19,54.637894736842114,244.63115789473684,0.89,7.6,0.0,0.771740309570663
