window_id,cost,migrations,attacker_count,cohabitation_time_cumulative,cohabitation_malicious_vm_count,server_total_risk,vm_average_risk,cpu_utilization_avg,memory_utilization_avg,migrations_cumulative,active_servers_count,cpu_utilization_instant,memory_utilization_instant,cluster_risk,power_consumption,migration_cost,resource_contention
0,3.3823987399663764,1,43,110,37,110.0,0.5079357310982066,45.12269999999999,232.14409999999998,1,20,45.12269999999999,232.14409999999998,0.66,10.0,0.1045,0.5397436998318806
1,3.4753852370600606,4,44,209,38,193.0,0.47353257761972356,47.454899999999995,232.14059999999995,5,20,49.787099999999995,232.13709999999992,0.782,10.0,0.41878020000000005,0.6035360853003013
2,3.4909230245126097,4,44,306,38,268.0,0.48034169860422193,50.79699999999999,232.1116666666666,9,20,57.48119999999999,232.05379999999997,0.94,10.0,0.10449,0.5965354897187499
3,3.5059884045505427,2,44,398,38,336.0,0.49472030531917993,50.476399999999984,232.09437499999996,11,20,49.51459999999999,232.04249999999996,1.118,10.0,0.0,0.3759004670465733
4,3.5512628303134868,2,44,486,38,400.0,0.5019793515294371,50.88163999999999,232.08321999999993,13,20,52.50260000000001,232.03859999999995,1.224,10.0,0.0,0.35896680403892545
5,3.543671100197531,5,44,557,38,361.0,0.4911522204020426,51.396599999999985,232.0785666666666,18,20,53.97139999999998,232.0553,1.006,10.0,0.5249502,0.4438804009876554
6,3.570274224997458,3,44,625,38,398.0,0.4845897717942719,53.068571428571424,232.0774428571428,21,20,63.100400000000015,232.0707,1.054,10.0,0.10449,0.7380789876751549
7,3.530788484939759,1,44,686,31,430.0,0.4821026655231553,53.87864999999999,232.07468749999995,22,20,59.549200000000006,232.05540000000002,1.104,10.0,0.10449,0.39369742469879393
8,3.5059987282644225,5,44,732,26,368.0,0.4860601786075905,53.4743,232.07129999999995,27,20,50.23949999999999,232.04419999999996,0.92,10.0,0.5258206,0.4270833413221125
9,3.5291318295806744,1,44,778,26,393.0,0.4981281677173085,53.97762,232.06931999999998,28,20,58.50750000000001,232.05149999999998,1.012,10.0,0.0,0.6427244558989855
10,3.5842015267110674,4,44,825,26,409.0,0.48954327411609694,54.74908181818182,232.06661818181817,32,20,62.46370000000002,232.0396,1.062,10.0,0.0,0.8686946704632305
11,3.558498150821771,3,44,872,23,392.0,0.495704968031825,55.38374166666667,232.06440833333332,35,20,62.364999999999995,232.0401,1.1,10.0,0.0,0.7191737995123632
12,3.5410209810386424,1,44,920,23,416.0,0.47812358145947115,55.22475384615385,232.06153846153848,36,20,53.31690000000001,232.02710000000002,1.066,10.0,0.0,0.5978177665820997
13,3.5773305420286277,1,44,969,24,465.0,0.48166168808877746,55.286835714285715,232.05899285714287,37,20,56.0939,232.02590000000004,1.12,10.0,0.0,0.7235210401628747
14,3.5847927367724437,3,44,1015,23,457.0,0.4876699041335101,55.27573333333333,232.05746666666667,40,20,55.120299999999986,232.03610000000003,1.224,10.0,0.0,0.5555336908132401
15,3.633717539801784,4,44,1061,24,470.0,0.4631298277017766,55.0948625,232.05715,44,20,52.38180000000001,232.05239999999995,1.19,10.0,0.0,0.8446370411770466
16,3.57891299786471,3,44,1101,23,427.0,0.4822595926762496,54.72536470588235,232.05586470588236,47,20,48.813399999999994,232.03529999999995,1.216,10.0,0.0,0.7056381705114125
17,3.564819423397946,4,44,1141,23,388.0,0.5037811633744136,54.722111111111104,232.05495,51,20,54.6668,232.03939999999997,1.094,10.0,0.0,0.7572329366154605
18,3.5261301678310013,5,44,1183,23,345.0,0.4903767476298894,54.6394947368421,232.05417368421053,56,20,53.1524,232.04019999999997,1.016,10.0,0.0,0.6957421102354167
19,3.466064252869125,1,44,1224,23,360.0,0.5006157366329242,54.83418,232.05413,57,20,58.5332,232.05329999999998,0.942,10.0,0.0,0.47313527179006754
20,3.371123257644218,4,44,1258,23,219.0,0.47289697598485414,54.990228571428574,232.05409523809521,61,20,58.1112,232.0534,0.574,10.0,0.41977000000000003,0.4977312882210892
21,3.348746299601374,4,44,1283,16,200.0,0.4756087235635404,55.261581818181824,232.0535818181818,65,20,60.960000000000015,232.0428,0.642,10.0,0.0,0.5699334552766081
22,3.320060336132054,1,44,1310,16,205.0,0.4695426714270646,55.28463913043479,232.05331304347825,66,20,55.7919,232.0474,0.55,10.0,0.0,0.5187403050623175
23,3.3237447586818716,0,44,1337,16,232.0,0.4864065333769867,55.342420833333335,232.053525,66,20,56.671400000000006,232.05840000000003,0.572,10.0,0.0,0.4747237934093568
24,3.2272346693929745,4,44,1367,17,262.0,0.47027074868955027,55.586724000000004,232.54222189473683,70,19,61.449999999999996,244.27094736842105,0.626,10.0,0.0,0.5016097970956506
25,3.2522889700813766,3,39,1412,18,245.0,0.4721312749758807,55.674088866396765,232.99366275303643,73,19,57.858210526315794,244.27968421052634,0.758,9.5,0.31465600000000005,0.35384233637910173
26,3.2375220864924628,1,44,1444,16,274.0,0.48313592875906275,56.30145789473685,233.41203781676413,74,19,72.61305263157894,244.28978947368418,0.676,9.5,0.10432999999999999,0.5334454324623134
