window_id,cost,migrations,attacker_count,cohabitation_time_cumulative,cohabitation_malicious_vm_count,server_total_risk,vm_average_risk,cpu_utilization_avg,memory_utilization_avg,migrations_cumulative,active_servers_count,cpu_utilization_instant,memory_utilization_instant,cluster_risk,power_consumption,migration_cost,resource_contention
0,3.2367667427347517,0,43,120,43,120.0,0.0024,50.6217,232.07639999999998,0,20,50.6217,232.07639999999998,0.24,10.0,0.0,0.7038337136737575
1,3.365686278297778,0,43,240,43,240.0,0.0048,52.28864999999999,232.07459999999998,0,20,53.95559999999999,232.0728,0.48,10.0,0.0,0.868431391488889
2,3.436224264273282,3,43,359,43,339.0,0.0067800000000000004,54.44666666666666,232.0376666666666,3,20,58.762699999999995,231.96379999999994,0.678,10.0,0.31386,0.6681913213664109
3,3.4908082198042325,0,43,478,43,458.0,0.00916,52.80045,232.01609999999997,3,20,47.8618,231.9514,0.916,10.0,0.0,0.6220410990211623
4,3.5769114586338464,0,43,597,43,577.0,0.01154,51.8445,232.00249999999997,3,20,48.0207,231.94809999999998,1.154,10.0,0.0,0.5765572931692342
5,3.6599356227187867,0,43,716,43,696.0,0.013919999999999998,51.36378333333332,231.99694999999997,3,20,48.9602,231.96919999999994,1.392,10.0,0.0,0.5156781135939328
6,3.746873746440411,0,43,835,43,815.0,0.0163,52.178957142857136,231.9952571428571,3,20,57.07000000000001,231.98509999999996,1.63,10.0,0.0,0.47436873220205594
7,3.8950171236893056,4,43,960,39,891.0,0.01782,52.990649999999995,231.99142499999996,7,20,58.6725,231.96459999999996,1.782,10.0,0.42058999999999996,0.7007906184465279
8,3.9268823029420195,0,43,1085,39,1016.0,0.02032,52.68555555555555,231.9875444444444,7,20,50.244800000000005,231.9565,2.032,10.0,0.0,0.5704115147100968
9,4.045411528739519,0,43,1210,39,1141.0,0.02282,53.14729,231.98538,7,20,57.30290000000001,231.96589999999992,2.282,10.0,0.0,0.6630576436975967
10,4.203954762918019,0,43,1335,39,1266.0,0.02532,53.70518181818181,231.9825818181818,7,20,59.2841,231.95459999999997,2.532,10.0,0.0,0.9557738145900948
11,4.172031030590339,4,43,1454,39,1267.0,0.025339999999999998,54.48949999999999,231.98029166666666,11,20,63.11699999999998,231.9551,2.534,10.0,0.41914,0.5825851529516902
12,4.211840107513641,0,43,1573,39,1386.0,0.027719999999999998,54.64833846153845,231.97740769230768,11,20,56.5544,231.94280000000003,2.772,10.0,0.0,0.5152005375682018
13,4.337172204759388,0,43,1692,39,1505.0,0.0301,55.19717857142856,231.97477142857142,11,20,62.33210000000001,231.9405,3.01,10.0,0.0,0.6658610237969389
14,4.366412009461171,3,43,1808,39,1541.0,0.03082,55.588866666666654,231.9731933333333,14,20,61.072500000000005,231.95109999999994,3.082,10.0,0.31393,0.5110950473058573
15,4.451541762842414,0,43,1924,39,1657.0,0.03314,55.78255624999999,231.97269999999997,14,20,58.68789999999999,231.96529999999998,3.314,10.0,0.0,0.6297088142120707
16,4.515580083881771,0,43,2040,39,1773.0,0.03546,55.53446470588234,231.9712764705882,14,20,51.565,231.94850000000002,3.546,10.0,0.0,0.4859004194088541
17,4.570507313463569,5,43,2156,39,1735.0,0.0347,55.55136666666666,231.97016666666664,19,20,55.8387,231.9513,3.47,10.0,0.52508,0.6499965673178454
18,4.594515961691375,0,43,2272,39,1851.0,0.03702,55.490647368421044,231.96937894736843,19,20,54.39770000000001,231.95519999999996,3.702,10.0,0.0,0.5685798084568713
19,4.675669448498584,4,43,2388,40,1886.0,0.03772,55.742899999999985,231.96929500000002,23,20,60.535700000000006,231.96769999999998,3.772,10.0,0.41881999999999997,0.6249372424929186
20,4.703567013586432,0,43,2504,40,2002.0,0.04003999999999999,55.7017238095238,231.96925238095238,23,20,54.87819999999999,231.96839999999997,4.004,10.0,0.0,0.5098350679321636
21,4.771136052341601,1,43,2622,40,2080.0,0.0416,55.78443636363636,231.96873181818182,24,20,57.52140000000001,231.95779999999996,4.16,10.0,0.10522000000000001,0.4830702617080044
22,4.848442070952339,1,43,2740,38,2171.0,0.04341999999999999,55.68263913043478,231.96845652173914,25,20,53.443099999999994,231.96239999999995,4.342,10.0,0.1048508,0.5057849547616957
23,4.635254184144826,5,43,2852,42,1878.0,0.037559999999999996,55.889149999999994,231.9687,30,20,60.63889999999999,231.97429999999994,3.756,10.0,0.5248309999999999,0.40185542072413183
24,4.673665321409978,0,43,2964,42,1990.0,0.0398,55.90437599999999,231.96884000000003,30,20,56.2698,231.97220000000002,3.98,10.0,0.0,0.4083266070498904
25,4.810704086678479,0,43,3076,42,2102.0,0.042039999999999994,55.83478076923076,231.9692230769231,30,20,54.09490000000001,231.97879999999995,4.204,10.0,0.0,0.6455204333923976
26,4.885495119860543,0,43,3188,42,2214.0,0.04428,56.32301481481481,231.96963333333335,30,20,69.0171,231.9803,4.428,10.0,0.0,0.571475599302714
27,4.951891821267676,0,43,3300,42,2326.0,0.04652,56.429692857142854,231.9704035714286,30,20,59.30999999999999,231.99120000000002,4.652,10.0,0.0,0.4554591063383772
28,5.019752765888788,2,43,3414,42,2379.0,0.04758,56.036282758620686,231.97105517241383,32,20,45.020799999999994,231.98930000000001,4.758,10.0,0.2091704,0.4781786294439419
29,5.112781338861888,0,43,3528,42,2493.0,0.049859999999999995,56.42513666666666,231.9720833333334,32,20,67.7019,232.00190000000003,4.986,10.0,0.0,0.591906694309439
30,5.185935802543745,0,43,3642,42,2607.0,0.052140000000000006,56.7204064516129,231.9720903225807,32,20,65.57849999999999,231.9723,5.214,10.0,0.0,0.5016790127187227
31,5.2832118396190495,0,43,3756,42,2721.0,0.05442,57.0345,231.97192500000006,32,20,66.77140000000001,231.96679999999998,5.442,10.0,0.0,0.5320591980952486
32,5.358581607755645,4,43,3879,42,2780.0,0.0556,56.60894242424242,231.97205757575765,36,20,42.9911,231.97629999999998,5.56,10.0,0.41555,0.4651330387782254
33,5.435710435200411,0,43,4002,42,2903.0,0.05806,56.481314705882355,231.97272941176476,36,20,52.269600000000004,231.99489999999997,5.806,10.0,0.0,0.5665521760020561
34,5.523141666117648,0,43,4125,42,3026.0,0.06052,56.226091428571436,231.97391714285718,36,20,47.5485,232.01429999999996,6.052,10.0,0.0,0.5117083305882403
35,5.622929069180352,0,43,4248,42,3149.0,0.06298,56.080063888888894,231.9749944444445,36,20,50.9691,232.0127,6.298,10.0,0.0,0.5186453459017635
36,5.713100393525182,0,43,4371,42,3272.0,0.06544,55.99034324324325,231.97592432432438,36,20,52.76039999999999,232.0094,6.544,10.0,0.0,0.4775019676259136
37,5.8096102801359795,2,43,4498,42,3346.0,0.06692000000000001,55.91617105263159,231.976452631579,38,20,53.1718,231.996,6.692,10.0,0.21018,0.5589614006798977
38,5.86351905090288,1,43,4624,42,3418.0,0.06836,55.92276410256411,231.97720000000007,39,20,56.173300000000005,232.00560000000002,6.836,10.0,0.10436999999999999,0.5934102545144007
39,5.9581606109033265,0,43,4750,42,3544.0,0.07088,56.01336000000001,231.97790500000005,39,20,59.5466,232.0054,7.088,10.0,0.0,0.6148030545166302
40,6.040936078710022,0,43,4876,42,3670.0,0.07339999999999999,55.890560975609766,231.97908292682934,39,20,50.97860000000001,232.02619999999996,7.34,10.0,0.0,0.5246803935501096
41,6.143021417099592,0,43,5002,42,3796.0,0.07592,55.79909285714286,231.98016428571432,39,20,52.04889999999999,232.02449999999993,7.592,10.0,0.0,0.5311070854979622
42,6.278614521849862,0,43,5128,42,3922.0,0.07844000000000001,56.10656976744186,231.9813744186047,39,20,69.02059999999999,232.03220000000005,7.844,10.0,0.0,0.7050726092493056
43,6.308573095935548,2,43,5255,42,3950.0,0.079,56.24843181818182,231.98239318181822,41,20,62.3485,232.02619999999996,7.9,10.0,0.20911000000000002,0.6383104796777413
44,6.362530947981783,0,43,5382,42,4077.0,0.08154,56.10227555555556,231.9827844444445,41,20,49.67139999999999,232.00000000000006,8.154,10.0,0.0,0.5046547399089182
45,6.452940724683742,0,43,5509,42,4204.0,0.08407999999999999,55.73402173913044,231.98266304347828,41,20,39.162600000000005,231.97719999999998,8.408,10.0,0.0,0.4487036234187135
46,6.581856150755748,0,43,5636,42,4331.0,0.08662,55.82128510638299,231.98254042553194,41,20,59.83540000000001,231.97689999999997,8.662,10.0,0.0,0.5852807537787372
47,6.682059199849254,0,43,5763,42,4458.0,0.08916,55.92775625000001,231.98257083333337,41,20,60.931900000000006,231.98399999999998,8.916,10.0,0.0,0.578295999246272
48,6.587442495557236,2,43,5888,42,4318.0,0.08635999999999999,55.9160612244898,231.9827877551021,43,20,55.354699999999994,231.99319999999997,8.636,10.0,0.20995,0.5602374777861844
49,6.666692728359109,0,43,6013,42,4443.0,0.08886,56.009174,231.98310600000005,43,20,60.57170000000001,231.9987,8.886,10.0,0.0,0.5614636417955502
50,6.671260751287799,4,43,6144,41,4392.0,0.08784,56.270672549019615,231.98362941176475,47,20,69.3456,232.00979999999998,8.784,10.0,0.4200002,0.5783036564389985
51,6.743467011212696,0,43,6275,41,4523.0,0.09046,56.36956923076924,231.9839634615385,47,20,61.41329999999999,232.00100000000003,9.046,10.0,0.0,0.6253350560634868
52,6.851921754693102,0,43,6406,41,4654.0,0.09308,56.488003773584914,231.98428301886796,47,20,62.6466,232.0009,9.308,10.0,0.0,0.6436087734655063
53,6.929340148045529,0,43,6537,41,4785.0,0.09570000000000001,56.3561925925926,231.9846574074074,47,20,49.370200000000004,232.0045,9.57,10.0,0.0,0.5067007402276408
54,6.990868827391302,1,43,6666,38,4790.0,0.0958,56.52364,231.98517636363636,48,20,65.5658,232.0132,9.58,10.0,0.10522999999999999,0.7417291369565057
55,6.606182731186937,4,43,6792,38,4336.0,0.08672,56.617889285714284,231.9853517857143,52,20,61.80159999999999,231.99499999999998,8.672,10.0,0.4196338,0.4770967559346856
56,6.668750185589707,0,43,6918,38,4462.0,0.08924,56.71832456140351,231.9855385964912,52,20,62.3427,231.996,8.924,10.0,0.0,0.4957509279485379
57,6.760870820306348,4,43,7040,37,4468.0,0.08936,56.671625862068964,231.98579655172415,56,20,54.0098,232.00050000000002,8.936,10.0,0.41920999999999997,0.7227491015317344
58,6.34555812425161,5,43,7159,37,3973.0,0.07946,56.6019406779661,231.98583559322034,61,20,52.560199999999995,231.98810000000003,7.946,10.0,0.52582,0.5728806212580501
59,6.187525319752792,2,43,7274,37,3873.0,0.07746,56.429536666666664,231.986105,63,20,46.2577,232.002,7.746,10.0,0.21018,0.340536598763962
60,6.266629931461932,0,43,7389,37,3988.0,0.07976,56.31618196721311,231.98625573770494,63,20,49.5149,231.99530000000004,7.976,10.0,0.0,0.38114965730965844
61,6.368825199684783,0,43,7504,37,4103.0,0.08206,56.4492,231.98655,63,20,64.5633,232.00449999999995,8.206,10.0,0.0,0.4321259984239126
62,6.445657988461958,0,43,7619,37,4218.0,0.08436,56.40924603174603,231.98678253968257,63,20,53.932100000000005,232.00119999999998,8.436,10.0,0.0,0.35628994230979527
63,6.4821507624266745,3,43,7735,37,4211.0,0.08422,56.2915734375,231.9868859375,66,20,48.8782,231.9934,8.422,10.0,0.3141208,0.4096934121333698
64,6.547847394802693,0,43,7851,37,4327.0,0.08654,56.21997538461539,231.9870030769231,66,20,51.63770000000001,231.99450000000002,8.654,10.0,0.0,0.43123697401345934
65,6.463275733503613,2,43,7967,37,4197.0,0.08394,56.291822727272724,231.98728333333335,68,20,60.9619,232.00550000000004,8.394,10.0,0.20474,0.42600866751806454
66,6.536103909802386,1,43,8081,37,4308.0,0.08616,56.37617014925373,231.9873671641791,69,20,61.9431,231.99290000000002,8.616,10.0,0.10474,0.39614954901192445
67,6.612359839510643,0,43,8195,37,4422.0,0.08843999999999999,56.354882352941175,231.9876294117647,69,20,54.928599999999996,232.00520000000006,8.844,10.0,0.0,0.3737991975532164
68,6.734993397033867,0,43,8309,37,4536.0,0.09072,56.459798550724635,231.988084057971,69,20,63.594100000000005,232.019,9.072,10.0,0.0,0.5309669851693347
69,6.783141252603414,0,43,8423,37,4650.0,0.09300000000000001,56.27052714285714,231.9883257142857,69,20,43.21079999999999,232.00500000000005,9.3,10.0,0.0,0.31570626301706883
70,6.9135766293310965,0,43,8537,37,4764.0,0.09528,56.33795915492957,231.9886084507042,69,20,61.0582,232.00840000000002,9.528,10.0,0.0,0.5118831466554824
71,6.656725681659298,5,43,8654,38,4416.0,0.08832000000000001,56.394976388888885,231.98934999999997,74,20,60.44319999999999,232.04199999999997,8.832,10.0,0.52574,0.35675840829649114
72,6.68853996803199,0,43,8771,38,4533.0,0.09066,56.27293698630137,231.99086438356164,74,20,47.4861,232.09990000000008,9.066,10.0,0.0,0.31069984015995067
73,6.809961546327166,0,43,8888,38,4650.0,0.09300000000000001,56.26732432432433,231.99171891891893,74,20,55.85759999999999,232.0541,9.3,10.0,0.0,0.44980773163582777
74,6.894888462321236,0,43,9005,38,4767.0,0.09534000000000001,56.26321866666667,231.99205066666667,74,20,55.959399999999995,232.0166,9.534,10.0,0.0,0.4064423116061769
75,6.995590002714359,0,43,9122,38,4884.0,0.09768,56.19621710526315,231.99263552631578,74,20,51.17109999999999,232.0365,9.768,10.0,0.0,0.44195001357179275
76,6.9526556752917115,2,43,9240,41,4852.0,0.09704,55.98001168831168,231.99300129870124,76,20,39.5484,232.0208,9.704,10.0,0.20950000000000002,0.2505283764585526
77,7.041291384448613,0,43,9358,41,4970.0,0.09939999999999999,56.066187179487166,231.99347435897434,76,20,62.701699999999995,232.0299,9.94,10.0,0.0,0.3264569222430648
78,7.135622617172998,0,43,9476,41,5088.0,0.10176,56.08885063291138,231.9938708860759,76,20,57.856600000000014,232.0248,10.176,10.0,0.0,0.32611308586498544
79,7.215031174315724,0,43,9594,41,5206.0,0.10412,55.95395124999999,231.99411999999998,76,20,45.29690000000001,232.0138,10.412,10.0,0.0,0.2511558715786184
80,6.8919927631499,5,43,9711,41,4694.0,0.09388,56.02500123456789,231.99449506172837,81,20,61.709,232.0245,9.388,10.0,0.52444,0.4217438157494975
81,6.94927616883974,0,43,9828,41,4811.0,0.09622,56.05997804878048,231.99462195121947,81,20,58.893100000000004,232.0049,9.622,10.0,0.0,0.5023808441986933
82,7.040855670972253,0,43,9945,41,4928.0,0.09856,56.045653012048184,231.99465903614455,81,20,54.871,231.99769999999998,9.856,10.0,0.0,0.4922783548612665
83,7.016005433247551,4,43,10058,41,4856.0,0.09712,56.053014285714276,231.99471071428567,85,20,56.664,231.99899999999997,9.712,10.0,0.41986000000000007,0.44609716623775586
84,7.076449877848263,0,43,10171,41,4969.0,0.09938000000000001,56.05326588235293,231.99492235294113,85,20,56.07440000000001,232.0127,9.938,10.0,0.0,0.5062493892413104
85,7.122026326380256,0,43,10284,41,5082.0,0.10164,55.98428837209301,231.99508139534882,85,20,50.121199999999995,232.00859999999997,10.164,10.0,0.0,0.2821316319012792
86,7.224928520648599,0,43,10397,41,5195.0,0.1039,55.99961839080459,231.995332183908,85,20,57.318,232.01689999999994,10.39,10.0,0.0,0.34464260324299156
87,7.354593520812427,0,43,10510,41,5308.0,0.10615999999999999,56.220967045454536,231.99582613636358,85,20,75.47830000000002,232.03879999999998,10.616,10.0,0.0,0.5409676040621345
88,7.348565158063979,2,43,10625,41,5298.0,0.10596,56.30351123595504,231.99693258426962,87,20,63.5674,232.09429999999998,10.596,10.0,0.20989000000000002,0.4458807903198922
89,7.269265332302459,2,43,10743,41,5174.0,0.10348,56.408149999999985,231.99834999999996,89,20,65.721,232.12450000000004,10.348,10.0,0.20945,0.5456016615122898
90,7.337736059125528,0,43,10861,41,5292.0,0.10583999999999999,56.52813626373625,231.99973406593404,89,20,67.3269,232.12430000000003,10.584,10.0,0.0,0.5206802956276405
91,7.411006809909915,0,43,10979,41,5410.0,0.1082,56.513058695652155,232.00052499999995,89,20,55.141000000000005,232.0725,10.82,10.0,0.0,0.41503404954957057
92,7.492874830901317,0,43,11097,41,5528.0,0.11055999999999999,56.430910752688156,232.00059569892466,89,20,48.8733,232.0071000000001,11.056,10.0,0.0,0.35237415450658816
93,7.5863805737734085,0,43,11215,41,5646.0,0.11291999999999999,56.40429361702126,232.0005606382978,89,20,53.928899999999985,231.9973,11.292,10.0,0.0,0.3479028688670412
94,7.652194249789227,3,43,11335,41,5665.0,0.1133,56.42989578947367,232.000707368421,92,20,58.83649999999999,232.0145,11.33,10.0,0.31427,0.443836248946135
95,7.564115311543789,2,43,11458,41,5607.0,0.11214,56.25352395833332,232.0007947916666,94,20,39.4982,232.0091,11.214,10.0,0.21033000000000002,0.2874115577189419
96,7.65730190414514,0,43,11581,41,5730.0,0.11460000000000001,56.19836288659792,232.00075979381435,94,20,50.9029,231.99739999999997,11.46,10.0,0.0,0.36650952072569437
97,7.78633763495307,2,43,11707,41,5814.0,0.11628,56.177347959183656,232.00075612244893,96,20,54.13889999999999,232.00039999999998,11.628,10.0,0.20951459999999997,0.5709308747653509
98,7.82100081867913,0,43,11833,41,5940.0,0.1188,56.04124646464645,232.00064545454538,96,20,42.7033,231.9898,11.88,10.0,0.0,0.3450040933956506
99,7.929875698918072,0,43,11959,41,6066.0,0.12132,55.99541499999999,232.00076599999994,96,20,51.4581,232.0127,12.132,10.0,0.0,0.38537849459035994
100,8.02358443248835,0,43,12085,41,6192.0,0.12384,55.8725712871287,232.00094950495043,96,20,43.58820000000001,232.01930000000002,12.384,10.0,0.0,0.3499221624417489
101,8.12243554423145,0,43,12211,41,6318.0,0.12636,55.799316666666655,232.0010549019607,96,20,48.40060000000001,232.01170000000002,12.636,10.0,0.0,0.340177721157246
102,7.67468244196356,4,43,12333,41,5675.0,0.11349999999999999,55.78485825242717,232.00107766990286,100,20,54.3101,232.0034,11.35,10.0,0.42019999999999996,0.4633122098177995
103,7.708897484477195,0,43,12455,41,5797.0,0.11593999999999999,55.7124144230769,232.00098173076915,100,20,48.25070000000001,231.99110000000002,11.594,10.0,0.0,0.3564874223859741
104,7.813513712318306,0,43,12577,41,5919.0,0.11837999999999999,55.77163333333331,232.00099619047612,100,20,61.9304,232.00249999999997,11.838,10.0,0.0,0.39156856159152964
105,7.911855902690982,2,43,12698,41,6007.0,0.12014,55.82376698113206,232.00126320754708,102,20,61.29780000000001,232.0293,12.014,10.0,0.20995,0.4263045134549068
106,7.971203510579958,0,43,12819,41,6128.0,0.12256,55.78982242990653,232.00148971962608,102,20,52.191700000000004,232.02550000000002,12.256,10.0,0.0,0.34401755289978986
107,8.1244186095749,0,43,12940,41,6249.0,0.12498,55.741761111111096,232.0017379629629,102,20,50.599199999999996,232.0283,12.498,10.0,0.0,0.626093047874497
108,8.174601279831396,0,43,13061,41,6370.0,0.1274,55.79894587155962,232.00195504587145,102,20,61.97489999999999,232.02540000000005,12.74,10.0,0.0,0.39300639915698105
109,8.290309712954958,0,43,13182,41,6491.0,0.12982,55.904693636363625,232.00218727272718,102,20,67.43120000000002,232.02749999999997,12.982,10.0,0.0,0.48754856477478986
110,8.094527077263233,4,43,13305,41,6188.0,0.12376,55.90455045045044,232.00237387387378,106,20,55.88879999999999,232.0229,12.376,10.0,0.42018,0.5105453863161643
111,8.12810904622117,0,43,13428,41,6311.0,0.12622,55.914004464285696,232.00245267857136,106,20,56.96339999999999,232.01120000000006,12.622,10.0,0.0,0.396545231105848
112,8.22012654556762,0,43,13551,41,6434.0,0.12868000000000002,55.970054867256614,232.00258938053088,106,20,62.247699999999995,232.01789999999997,12.868,10.0,0.0,0.3646327278380941
113,8.303076402371023,0,43,13674,41,6557.0,0.13114,55.853224561403486,232.00267894736834,106,20,42.651399999999995,232.01279999999997,13.114,10.0,0.0,0.2873820118551171
114,8.45696896203041,0,43,13797,41,6680.0,0.1336,55.881215652173886,232.0028052173912,106,20,59.07220000000001,232.01719999999995,13.36,10.0,0.0,0.5648448101520468
115,7.40681752946302,5,43,13917,41,5363.0,0.10726000000000001,55.87880344827583,232.00292068965507,111,20,55.6014,232.01619999999997,10.726,10.0,0.5243,0.31993764731509505
116,7.382572040895263,3,43,14039,41,5342.0,0.10683999999999999,56.05912820512818,232.00304957264947,114,20,76.97680000000001,232.01799999999997,10.684,10.0,0.31406,0.38783020447631583
117,7.45498098099052,0,43,14161,41,5464.0,0.10928,56.20205508474574,232.00339830508463,114,20,72.9245,232.0442,10.928,10.0,0.0,0.4189049049525951
118,7.503532412239373,4,43,14288,42,5478.0,0.10955999999999999,56.175828571428546,232.00372352941164,118,20,53.08110000000001,232.04209999999998,10.956,10.0,0.41464,0.39834206119686594
119,6.949825191973658,4,44,14414,43,4767.0,0.09534000000000001,56.16688249999997,232.02590333333322,122,20,55.10229999999998,234.66529999999997,9.534,10.0,0.4200738,0.4710890598682839
120,7.02176894547359,0,44,14540,43,4893.0,0.09786,56.194463636363615,232.04768099173543,122,20,59.504200000000004,234.66099999999992,9.786,10.0,0.0,0.5368447273679459
121,7.057293315431669,1,44,14666,41,4938.0,0.09876,56.217327868852436,232.06895655737694,123,20,58.983900000000006,234.64329999999995,9.876,10.0,0.10522000000000001,0.4818565771583425
122,7.168530422945548,0,44,14792,41,5064.0,0.10128,56.21741788617884,232.08997479674787,123,20,56.228399999999986,234.6542,10.128,10.0,0.0,0.5866521147277411
123,7.242697844960061,0,44,14918,41,5190.0,0.1038,56.13301048387095,232.11056290322568,123,20,45.7509,234.64289999999997,10.38,10.0,0.0,0.4534892248003015
124,7.3332805248351605,0,44,15044,41,5316.0,0.10632,56.120675999999975,232.1308207999999,123,20,54.5912,234.6428,10.632,10.0,0.0,0.402402624175804
125,7.281660018800118,3,44,15171,42,5164.0,0.10328,56.221223015872994,232.1507738095237,126,20,68.78960000000001,234.64489999999995,10.328,10.0,0.31467,0.5949650940005938
126,7.33513036994433,0,44,15298,42,5291.0,0.10582000000000001,56.27041023622045,232.1703999999999,126,20,62.468,234.64330000000004,10.582,10.0,0.0,0.5116518497216465
127,7.4357253677076045,0,44,15425,42,5418.0,0.10836,56.20998281249998,232.1897945312499,126,20,48.535700000000006,234.6529,10.836,10.0,0.0,0.5066268385380208
128,7.524900025672561,0,44,15552,42,5545.0,0.1109,56.218231782945715,232.20883410852704,126,20,57.27410000000001,234.64589999999998,11.09,10.0,0.0,0.4445001283628015
129,7.531550406791119,5,44,15678,40,5492.0,0.10984,56.149841538461516,232.22752769230758,131,20,47.32750000000001,234.63899999999995,10.984,10.0,0.51974,0.42988203395559216
130,7.571696200509973,0,44,15804,40,5618.0,0.11236,56.07844503816792,232.2460999999999,131,20,46.7969,234.6605,11.236,10.0,0.0,0.3864810025498629
131,7.689141670069256,0,44,15930,40,5744.0,0.11488,56.03824090909089,232.26438181818173,131,20,50.7715,234.65929999999997,11.488,10.0,0.0,0.46970835034628106
132,7.6197180644519324,3,44,16052,42,5647.0,0.11294,55.98738947368419,232.28226842105252,134,20,49.275000000000006,234.6433,11.294,10.0,0.31424,0.3534703222596583
133,7.69513573032712,0,44,16174,42,5769.0,0.11538,55.93682462686565,232.29997686567154,134,20,49.21169999999999,234.6552,11.538,10.0,0.0,0.3996786516355993
134,7.6718405298263015,3,44,16296,42,5684.0,0.11368,55.91342962962961,232.31741999999988,137,20,52.77849999999999,234.65479999999997,11.368,10.0,0.31481380000000003,0.4657957491315058
135,7.725304265983223,0,44,16418,42,5806.0,0.11612,55.952987499999985,232.33463161764695,137,20,61.2933,234.6582,11.612,10.0,0.0,0.40252132991611833
136,7.756093503103011,3,44,16540,39,5770.0,0.11539999999999999,55.92079781021896,232.35153503649624,140,20,51.543000000000006,234.6504,11.54,10.0,0.3144224,0.5432563155150587
137,7.836026913723628,0,44,16662,39,5892.0,0.11784,55.93529637681157,232.36810579710132,140,20,57.92159999999999,234.6383,11.784,10.0,0.0,0.6121345686181376
138,7.889797994183233,0,44,16784,39,6014.0,0.12028,56.0355633093525,232.3844999999999,140,20,69.8724,234.64689999999996,12.028,10.0,0.0,0.39298997091616394
139,7.761563516937546,5,44,16913,40,5762.0,0.11524,56.00953285714284,232.40073428571415,145,20,52.3913,234.6573,11.524,10.0,0.52234,0.49864758468772846
140,7.799899785725645,0,44,17042,40,5891.0,0.11782,55.99849574468083,232.41676808510624,145,20,54.4533,234.6615,11.782,10.0,0.0,0.4354989286282254
141,7.887572242491478,0,44,17171,40,6020.0,0.1204,55.95083098591547,232.43269577464775,145,20,49.2301,234.67849999999999,12.04,10.0,0.0,0.3578612124573921
142,8.008970249439853,0,44,17300,40,6149.0,0.12298,55.874646853146835,232.448288111888,145,20,45.0565,234.66240000000002,12.298,10.0,0.0,0.44885124719926894
143,8.06639439758832,2,44,17429,38,6163.0,0.12326000000000001,55.91590555555553,232.4634784722221,147,20,61.8159,234.63569999999996,12.326,10.0,0.2095,0.5752219879416027
144,8.139793580979637,0,44,17558,38,6292.0,0.12584,56.00748137931032,232.47856137931024,147,20,69.1944,234.65049999999997,12.584,10.0,0.0,0.5309679048981817
145,8.263486031271784,0,44,17687,38,6421.0,0.12842,56.13398972602737,232.49349452054784,147,20,74.47770000000001,234.65879999999999,12.842,10.0,0.0,0.6334301563589181
146,8.355146113138058,0,44,17816,38,6550.0,0.131,56.18633061224488,232.50826598639446,147,20,63.82809999999999,234.6649,13.1,10.0,0.0,0.5757305656902868
147,8.421828918603627,0,44,17945,38,6679.0,0.13358,56.10183648648647,232.52276216216208,147,20,43.6812,234.6537,13.358,10.0,0.0,0.39314459301813776
148,8.158558343507272,1,44,18074,38,6338.0,0.12676,56.07590469798656,232.5370859060402,148,20,52.238,234.65700000000007,12.676,10.0,0.1043202,0.3886316175363668
149,8.260670740160906,0,44,18203,38,6467.0,0.12933999999999998,56.06524999999998,232.55123866666662,148,20,54.477700000000006,234.66,12.934,10.0,0.0,0.43535370080453223
150,8.104682274592061,4,44,18330,39,6233.0,0.12465999999999999,56.00795033112581,232.56514635761582,152,20,47.413,234.6513,12.466,10.0,0.41868,0.38207137296031596
151,8.168819132712676,0,44,18457,39,6360.0,0.1272,55.97679473684209,232.5788730263157,152,20,51.27230000000001,234.65159999999997,12.72,10.0,0.0,0.4040956635633772
152,8.322544618684256,0,44,18584,39,6487.0,0.12974,55.99992418300653,232.59235163398685,152,20,59.51560000000002,234.6411,12.974,10.0,0.0,0.664723093421281
153,8.402776296909934,0,44,18711,39,6614.0,0.13228,56.002513636363624,232.60560519480512,152,20,56.398700000000005,234.6334,13.228,10.0,0.0,0.5578814845496711
154,8.503309933332421,0,44,18838,39,6741.0,0.13482,56.023079999999986,232.6187806451612,152,20,59.1903,234.64779999999996,13.482,10.0,0.0,0.5525496666620978
155,8.066120766130544,4,44,18964,39,6186.0,0.12372,55.960653205128196,232.63180064102554,156,20,46.2845,234.64989999999997,12.372,10.0,0.4208,0.37620383065271384
156,8.135442557836134,0,44,19090,39,6312.0,0.12624000000000002,55.93066751592355,232.6446999999999,156,20,51.2529,234.657,12.624,10.0,0.0,0.42921278918066524
